value,time
5.699,09:42:47.062
5.6966,09:42:47.093
5.6969,09:42:47.125
5.699,09:42:47.156
5.7006,09:42:47.187
5.6988,09:42:47.218
5.6988,09:42:47.250
5.6988,09:42:47.281
5.6988,09:42:47.312
5.6988,09:42:47.343
5.6985,09:42:47.375
5.6977,09:42:47.406
5.699,09:42:47.437
5.699,09:42:47.468
5.699,09:42:47.500
5.6987,09:42:47.531
5.6996,09:42:47.562
5.7001,09:42:47.593
5.6996,09:42:47.625
5.6993,09:42:47.656
5.6993,09:42:47.687
5.6993,09:42:47.718
5.6993,09:42:47.750
5.6993,09:42:47.781
5.6993,09:42:47.812
5.6987,09:42:47.843
5.7006,09:42:47.875
5.6982,09:42:47.906
5.7022,09:42:47.937
5.6998,09:42:47.968
5.7022,09:42:48.000
5.6998,09:42:48.031
5.7014,09:42:48.062
5.699,09:42:48.093
5.7027,09:42:48.125
5.7022,09:42:48.156
5.7041,09:42:48.187
5.7041,09:42:48.218
5.7022,09:42:48.250
5.7028,09:42:48.281
5.703,09:42:48.312
5.7017,09:42:48.343
5.6998,09:42:48.375
5.6998,09:42:48.406
5.7001,09:42:48.437
5.6996,09:42:48.468
5.6998,09:42:48.500
5.6977,09:42:48.531
5.6985,09:42:48.562
5.6961,09:42:48.593
5.7001,09:42:48.625
5.6977,09:42:48.656
5.7001,09:42:48.687
5.6996,09:42:48.718
5.7001,09:42:48.750
5.7004,09:42:48.781
5.7028,09:42:48.812
5.6988,09:42:48.843
5.7012,09:42:48.875
5.6988,09:42:48.906
5.7026,09:42:48.937
5.7009,09:42:48.968
5.7015,09:42:49.000
5.6993,09:42:49.031
5.6996,09:42:49.062
5.6983,09:42:49.093
5.6977,09:42:49.125
5.7001,09:42:49.156
5.6977,09:42:49.187
5.6983,09:42:49.218
5.6956,09:42:49.250
5.698,09:42:49.281
5.6972,09:42:49.312
5.6977,09:42:49.343
5.6974,09:42:49.375
5.6974,09:42:49.406
5.6977,09:42:49.437
5.6991,09:42:49.468
5.7015,09:42:49.500
5.6972,09:42:49.531
5.6996,09:42:49.562
5.6972,09:42:49.593
5.6977,09:42:49.625
5.6953,09:42:49.656
5.695,09:42:49.687
5.6926,09:42:49.718
5.6964,09:42:49.750
5.6942,09:42:49.781
5.6961,09:42:49.812
5.6948,09:42:49.843
5.6942,09:42:49.875
5.6948,09:42:49.906
5.695,09:42:49.937
5.6953,09:42:49.968
5.6929,09:42:50.000
5.6934,09:42:50.031
5.6934,09:42:50.062
5.695,09:42:50.093
5.6926,09:42:50.125
5.6953,09:42:50.156
5.6945,09:42:50.187
5.6953,09:42:50.218
5.6929,09:42:50.250
5.6937,09:42:50.281
5.6929,09:42:50.312
5.6945,09:42:50.343
5.6945,09:42:50.375
5.6939,09:42:50.406
5.6966,09:42:50.437
5.6942,09:42:50.468
5.6966,09:42:50.500
5.6961,09:42:50.531
5.6985,09:42:50.562
5.6947,09:42:50.593
5.6971,09:42:50.625
5.6955,09:42:50.656
5.6971,09:42:50.687
5.6971,09:42:50.718
5.6971,09:42:50.750
5.6955,09:42:50.781
5.695,09:42:50.812
5.6944,09:42:50.843
5.6944,09:42:50.875
5.6962,09:42:50.906
5.6938,09:42:50.937
5.693,09:42:50.968
5.6936,09:42:51.000
5.6954,09:42:51.031
5.6946,09:42:51.062
5.697,09:42:51.093
5.6962,09:42:51.125
5.7,09:42:51.156
5.6997,09:42:51.187
5.6981,09:42:51.218
5.6968,09:42:51.250
5.6946,09:42:51.281
5.6946,09:42:51.312
5.696,09:42:51.343
5.696,09:42:51.375
5.6938,09:42:51.406
5.6936,09:42:51.437
5.6933,09:42:51.468
5.6951,09:42:51.500
5.6943,09:42:51.531
5.6946,09:42:51.562
5.6943,09:42:51.593
5.6949,09:42:51.625
5.6924,09:42:51.656
5.694,09:42:51.687
5.6922,09:42:51.718
5.6925,09:42:51.750
5.6925,09:42:51.781
5.6925,09:42:51.812
5.6946,09:42:51.843
5.693,09:42:51.875
5.6928,09:42:51.906
5.6906,09:42:51.937
5.6914,09:42:51.968
5.6874,09:42:52.000
5.6896,09:42:52.031
5.6858,09:42:52.062
5.6861,09:42:52.093
5.6877,09:42:52.125
5.6898,09:42:52.156
5.6901,09:42:52.187
5.6907,09:42:52.218
5.6872,09:42:52.250
5.6888,09:42:52.281
5.6903,09:42:52.312
5.6909,09:42:52.343
5.6919,09:42:52.375
5.6941,09:42:52.406
5.6947,09:42:52.437
5.6938,09:42:52.468
5.6947,09:42:52.500
5.6935,09:42:52.531
5.6959,09:42:52.562
5.6959,09:42:52.593
5.6983,09:42:52.625
5.6968,09:42:52.656
5.6968,09:42:52.687
5.6949,09:42:52.718
5.6952,09:42:52.750
5.6968,09:42:52.781
5.6973,09:42:52.812
5.6973,09:42:52.843
5.6965,09:42:52.875
5.6989,09:42:52.906
5.6951,09:42:52.937
5.6951,09:42:52.968
5.6927,09:42:53.000
5.6936,09:42:53.031
5.6911,09:42:53.062
5.6917,09:42:53.093
5.6893,09:42:53.125
5.6914,09:42:53.156
5.6898,09:42:53.187
5.6904,09:42:53.218
5.6898,09:42:53.250
5.6891,09:42:53.281
5.685,09:42:53.312
5.6853,09:42:53.343
5.6853,09:42:53.375
5.6845,09:42:53.406
5.6838,09:42:53.437
5.6811,09:42:53.468
5.6819,09:42:53.500
5.6811,09:42:53.531
5.6848,09:42:53.562
5.6824,09:42:53.593
5.6843,09:42:53.625
5.6843,09:42:53.656
5.684,09:42:53.687
5.684,09:42:53.718
5.6842,09:42:53.750
5.6829,09:42:53.781
5.6802,09:42:53.812
5.6827,09:42:53.843
5.6827,09:42:53.875
5.6842,09:42:53.906
5.6842,09:42:53.937
5.6842,09:42:53.968
5.6853,09:42:54.000
5.6877,09:42:54.031
5.6858,09:42:54.062
5.6882,09:42:54.093
5.6864,09:42:54.125
5.6853,09:42:54.156
5.6835,09:42:54.187
5.6859,09:42:54.218
5.6843,09:42:54.250
5.6833,09:42:54.281
5.6791,09:42:54.312
5.6791,09:42:54.343
5.68,09:42:54.375
5.6784,09:42:54.406
5.6773,09:42:54.437
5.6741,09:42:54.468
5.6747,09:42:54.500
5.6752,09:42:54.531
5.6734,09:42:54.562
5.6729,09:42:54.593
5.6713,09:42:54.625
5.674,09:42:54.656
5.6759,09:42:54.687
5.678,09:42:54.718
5.6775,09:42:54.750
5.6809,09:42:54.781
5.6834,09:42:54.812
5.681,09:42:54.843
5.6815,09:42:54.875
5.6793,09:42:54.906
5.6793,09:42:54.937
5.6788,09:42:54.968
5.6788,09:42:55.000
5.6801,09:42:55.031
5.6811,09:42:55.062
5.6822,09:42:55.093
5.6838,09:42:55.125
5.6842,09:42:55.156
5.6861,09:42:55.187
5.6899,09:42:55.218
5.6915,09:42:55.250
5.6922,09:42:55.281
5.6917,09:42:55.312
5.6927,09:42:55.343
5.6959,09:42:55.375
5.697,09:42:55.406
5.6964,09:42:55.437
5.6971,09:42:55.468
5.6987,09:42:55.500
5.6976,09:42:55.531
5.6965,09:42:55.562
5.6947,09:42:55.593
5.6947,09:42:55.625
5.6968,09:42:55.656
5.6947,09:42:55.687
5.6944,09:42:55.718
5.6944,09:42:55.750
5.6962,09:42:55.781
5.6966,09:42:55.812
5.6982,09:42:55.843
5.6979,09:42:55.875
5.6973,09:42:55.906
5.6973,09:42:55.937
5.696,09:42:55.968
5.696,09:42:56.000
5.6944,09:42:56.031
5.6947,09:42:56.062
5.6947,09:42:56.093
5.6953,09:42:56.125
5.6944,09:42:56.156
5.6948,09:42:56.187
5.6969,09:42:56.218
5.6953,09:42:56.250
5.6916,09:42:56.281
5.694,09:42:56.312
5.6921,09:42:56.343
5.6933,09:42:56.375
5.6924,09:42:56.406
5.6951,09:42:56.437
5.6951,09:42:56.468
5.6973,09:42:56.500
5.6954,09:42:56.531
5.6938,09:42:56.562
5.6922,09:42:56.593
5.6906,09:42:56.625
5.6906,09:42:56.656
5.6906,09:42:56.687
5.6903,09:42:56.718
5.6879,09:42:56.750
5.6884,09:42:56.781
5.6884,09:42:56.812
5.689,09:42:56.843
5.6887,09:42:56.875
5.6877,09:42:56.906
5.6852,09:42:56.937
5.6861,09:42:56.968
5.6849,09:42:57.000
5.6855,09:42:57.031
5.6839,09:42:57.062
5.6848,09:42:57.093
5.6821,09:42:57.125
5.6818,09:42:57.156
5.6837,09:42:57.187
5.6793,09:42:57.218
5.6793,09:42:57.250
5.6785,09:42:57.281
5.6793,09:42:57.312
5.6782,09:42:57.343
5.6807,09:42:57.375
5.6782,09:42:57.406
5.6804,09:42:57.437
5.6777,09:42:57.468
5.6782,09:42:57.500
5.6774,09:42:57.531
5.6792,09:42:57.562
5.6768,09:42:57.593
5.678,09:42:57.625
5.6777,09:42:57.656
5.6798,09:42:57.687
5.6777,09:42:57.718
5.6777,09:42:57.750
5.6789,09:42:57.781
5.6824,09:42:57.812
5.6821,09:42:57.843
5.6819,09:42:57.875
5.6806,09:42:57.906
5.6806,09:42:57.937
5.6806,09:42:57.968
5.6806,09:42:58.000
5.6809,09:42:58.031
5.6827,09:42:58.062
5.6849,09:42:58.093
5.6852,09:42:58.125
5.6854,09:42:58.156
5.6836,09:42:58.187
5.6812,09:42:58.218
5.6815,09:42:58.250
5.6799,09:42:58.281
5.6796,09:42:58.312
5.6796,09:42:58.343
5.6796,09:42:58.375
5.6793,09:42:58.406
5.678,09:42:58.437
5.6786,09:42:58.468
5.6789,09:42:58.500
5.6764,09:42:58.531
5.677,09:42:58.562
5.6746,09:42:58.593
5.6749,09:42:58.625
5.6749,09:42:58.656
5.6758,09:42:58.687
5.6717,09:42:58.718
5.6733,09:42:58.750
5.673,09:42:58.781
5.6754,09:42:58.812
5.6743,09:42:58.843
5.6786,09:42:58.875
5.6762,09:42:58.906
5.6783,09:42:58.937
5.6764,09:42:58.968
5.6724,09:42:59.000
5.6743,09:42:59.031
5.6764,09:42:59.062
5.6767,09:42:59.093
5.6791,09:42:59.125
5.6788,09:42:59.156
5.6764,09:42:59.187
5.6782,09:42:59.218
5.678,09:42:59.250
5.6798,09:42:59.281
5.6817,09:42:59.312
5.6833,09:42:59.343
5.6809,09:42:59.375
5.6822,09:42:59.406
5.6862,09:42:59.437
5.6846,09:42:59.468
5.6846,09:42:59.500
5.6865,09:42:59.531
5.6841,09:42:59.562
5.6835,09:42:59.593
5.6859,09:42:59.625
5.6847,09:42:59.656
5.6844,09:42:59.687
5.6854,09:42:59.718
5.6866,09:42:59.750
5.6844,09:42:59.781
5.6868,09:42:59.812
5.6862,09:42:59.843
5.6881,09:42:59.875
5.6913,09:42:59.906
5.6932,09:42:59.937
5.6926,09:42:59.968
5.6942,09:43:00.000
5.6934,09:43:00.031
5.6959,09:43:00.062
5.6971,09:43:00.093
5.6974,09:43:00.125
5.698,09:43:00.156
5.698,09:43:00.187
5.6999,09:43:00.218
5.6999,09:43:00.250
5.7001,09:43:00.281
5.7023,09:43:00.312
5.6996,09:43:00.343
5.7009,09:43:00.375
5.7046,09:43:00.406
5.7043,09:43:00.437
5.7081,09:43:00.468
5.7062,09:43:00.500
5.7062,09:43:00.531
5.7078,09:43:00.562
5.7087,09:43:00.593
5.7065,09:43:00.625
5.7078,09:43:00.656
5.7076,09:43:00.687
5.7067,09:43:00.718
5.7092,09:43:00.750
5.7092,09:43:00.781
5.7084,09:43:00.812
5.7047,09:43:00.843
5.7052,09:43:00.875
5.7052,09:43:00.906
5.706,09:43:00.937
5.7039,09:43:00.968
5.7044,09:43:01.000
5.7026,09:43:01.031
5.7042,09:43:01.062
5.7026,09:43:01.093
5.7029,09:43:01.125
5.7029,09:43:01.156
5.7067,09:43:01.187
5.7029,09:43:01.218
5.7016,09:43:01.250
5.7024,09:43:01.281
5.7003,09:43:01.312
5.7027,09:43:01.343
5.7006,09:43:01.375
5.7032,09:43:01.406
5.7024,09:43:01.437
5.7032,09:43:01.468
5.7021,09:43:01.500
5.7046,09:43:01.531
5.7008,09:43:01.562
5.7011,09:43:01.593
5.7033,09:43:01.625
5.7011,09:43:01.656
5.7033,09:43:01.687
5.7024,09:43:01.718
5.7062,09:43:01.750
5.7072,09:43:01.781
5.7097,09:43:01.812
5.7089,09:43:01.843
5.7113,09:43:01.875
5.7094,09:43:01.906
5.7116,09:43:01.937
5.7094,09:43:01.968
5.7118,09:43:02.000
5.7094,09:43:02.031
5.7118,09:43:02.062
5.7094,09:43:02.093
5.7134,09:43:02.125
5.7153,09:43:02.156
5.7153,09:43:02.187
5.715,09:43:02.218
5.7128,09:43:02.250
5.7128,09:43:02.281
5.7122,09:43:02.312
5.7119,09:43:02.343
5.7117,09:43:02.375
5.7117,09:43:02.406
5.7119,09:43:02.437
5.7135,09:43:02.468
5.7141,09:43:02.500
5.7124,09:43:02.531
5.7122,09:43:02.562
5.7122,09:43:02.593
5.713,09:43:02.625
5.7108,09:43:02.656
5.7114,09:43:02.687
5.7074,09:43:02.718
5.7077,09:43:02.750
5.7074,09:43:02.781
5.709,09:43:02.812
5.7087,09:43:02.843
5.7084,09:43:02.875
5.71,09:43:02.906
5.7084,09:43:02.937
5.7066,09:43:02.968
5.7066,09:43:03.000
5.7063,09:43:03.031
5.7044,09:43:03.062
5.706,09:43:03.093
5.7082,09:43:03.125
5.7079,09:43:03.156
5.7104,09:43:03.187
5.7101,09:43:03.218
5.7126,09:43:03.250
5.7104,09:43:03.281
5.711,09:43:03.312
5.7094,09:43:03.343
5.7091,09:43:03.375
5.7104,09:43:03.406
5.7099,09:43:03.437
5.7121,09:43:03.468
5.7099,09:43:03.500
5.7115,09:43:03.531
5.7115,09:43:03.562
5.7115,09:43:03.593
5.7131,09:43:03.625
5.7153,09:43:03.656
5.7147,09:43:03.687
5.7169,09:43:03.718
5.7166,09:43:03.750
5.7174,09:43:03.781
5.715,09:43:03.812
5.719,09:43:03.843
5.7187,09:43:03.875
5.7196,09:43:03.906
5.7174,09:43:03.937
5.7198,09:43:03.968
5.7173,09:43:04.000
5.7155,09:43:04.031
5.7155,09:43:04.062
5.7155,09:43:04.093
5.7173,09:43:04.125
5.7136,09:43:04.156
5.7173,09:43:04.187
5.7155,09:43:04.218
5.7168,09:43:04.250
5.718,09:43:04.281
5.7174,09:43:04.312
5.7177,09:43:04.343
5.7155,09:43:04.375
5.7177,09:43:04.406
5.7152,09:43:04.437
5.7155,09:43:04.468
5.713,09:43:04.500
5.7155,09:43:04.531
5.713,09:43:04.562
5.7136,09:43:04.593
5.7114,09:43:04.625
5.7139,09:43:04.656
5.7131,09:43:04.687
5.7139,09:43:04.718
5.7114,09:43:04.750
5.712,09:43:04.781
5.7112,09:43:04.812
5.712,09:43:04.843
5.7109,09:43:04.875
5.713,09:43:04.906
5.7127,09:43:04.937
5.713,09:43:04.968
5.7106,09:43:05.000
5.709,09:43:05.031
5.7108,09:43:05.062
5.7095,09:43:05.093
5.7111,09:43:05.125
5.7097,09:43:05.156
5.7086,09:43:05.187
5.7078,09:43:05.218
5.706,09:43:05.250
5.706,09:43:05.281
5.7046,09:43:05.312
5.7046,09:43:05.343
5.7046,09:43:05.375
5.7046,09:43:05.406
5.7024,09:43:05.437
5.7021,09:43:05.468
5.7002,09:43:05.500
5.6987,09:43:05.531
5.6987,09:43:05.562
5.6971,09:43:05.593
5.6971,09:43:05.625
5.6968,09:43:05.656
5.6968,09:43:05.687
5.6952,09:43:05.718
5.6946,09:43:05.750
5.6958,09:43:05.781
5.6936,09:43:05.812
5.6947,09:43:05.843
5.6941,09:43:05.875
5.6966,09:43:05.906
5.6963,09:43:05.937
5.6969,09:43:05.968
5.696,09:43:06.000
5.695,09:43:06.031
5.6942,09:43:06.062
5.6948,09:43:06.093
5.6936,09:43:06.125
5.6974,09:43:06.156
5.6961,09:43:06.187
5.6949,09:43:06.218
5.6939,09:43:06.250
5.692,09:43:06.281
5.691,09:43:06.312
5.6889,09:43:06.343
5.6916,09:43:06.375
5.6898,09:43:06.406
5.6916,09:43:06.437
5.6892,09:43:06.468
5.691,09:43:06.500
5.6902,09:43:06.531
5.6911,09:43:06.562
5.6899,09:43:06.593
5.6921,09:43:06.625
5.6915,09:43:06.656
5.6915,09:43:06.687
5.6896,09:43:06.718
5.6888,09:43:06.750
5.6897,09:43:06.781
5.6856,09:43:06.812
5.6862,09:43:06.843
5.6838,09:43:06.875
5.6827,09:43:06.906
5.6834,09:43:06.937
5.6856,09:43:06.968
5.6838,09:43:07.000
5.6843,09:43:07.031
5.6843,09:43:07.062
5.6841,09:43:07.093
5.6852,09:43:07.125
5.6859,09:43:07.156
5.6878,09:43:07.187
5.6872,09:43:07.218
5.6913,09:43:07.250
5.6897,09:43:07.281
5.6918,09:43:07.312
5.6897,09:43:07.343
5.6899,09:43:07.375
5.6878,09:43:07.406
5.6886,09:43:07.437
5.6862,09:43:07.468
5.6873,09:43:07.500
5.6852,09:43:07.531
5.6871,09:43:07.562
5.6866,09:43:07.593
5.6881,09:43:07.625
5.6884,09:43:07.656
5.6875,09:43:07.687
5.6894,09:43:07.718
5.6867,09:43:07.750
5.6872,09:43:07.781
5.6867,09:43:07.812
5.6873,09:43:07.843
5.6848,09:43:07.875
5.6869,09:43:07.906
5.6863,09:43:07.937
5.685,09:43:07.968
5.6844,09:43:08.000
5.6826,09:43:08.031
5.681,09:43:08.062
5.6816,09:43:08.093
5.6813,09:43:08.125
5.6781,09:43:08.156
5.6757,09:43:08.187
5.676,09:43:08.218
5.6775,09:43:08.250
5.6762,09:43:08.281
5.6762,09:43:08.312
5.6762,09:43:08.343
5.6778,09:43:08.375
5.6759,09:43:08.406
5.6772,09:43:08.437
5.6759,09:43:08.468
5.6756,09:43:08.500
5.6756,09:43:08.531
5.6756,09:43:08.562
5.6759,09:43:08.593
5.6756,09:43:08.625
5.6759,09:43:08.656
5.6753,09:43:08.687
5.6751,09:43:08.718
5.6745,09:43:08.750
5.6729,09:43:08.781
5.6724,09:43:08.812
5.6708,09:43:08.843
5.669,09:43:08.875
5.6708,09:43:08.906
5.6721,09:43:08.937
5.6737,09:43:08.968
5.6731,09:43:09.000
5.6747,09:43:09.031
5.6747,09:43:09.062
5.6762,09:43:09.093
5.6754,09:43:09.125
5.676,09:43:09.156
5.6749,09:43:09.187
5.6757,09:43:09.218
5.6736,09:43:09.250
5.6729,09:43:09.281
5.6723,09:43:09.312
5.6726,09:43:09.343
5.6729,09:43:09.375
5.671,09:43:09.406
5.6703,09:43:09.437
5.6697,09:43:09.468
5.6687,09:43:09.500
5.6666,09:43:09.531
5.6687,09:43:09.562
5.6681,09:43:09.593
5.6703,09:43:09.625
5.6687,09:43:09.656
5.6711,09:43:09.687
5.6708,09:43:09.718
5.6727,09:43:09.750
5.6716,09:43:09.781
5.6709,09:43:09.812
5.669,09:43:09.843
5.6674,09:43:09.875
5.665,09:43:09.906
5.6643,09:43:09.937
5.6635,09:43:09.968
5.6624,09:43:10.000
5.6606,09:43:10.031
5.6582,09:43:10.062
5.6609,09:43:10.093
5.6598,09:43:10.125
5.6613,09:43:10.156
5.6602,09:43:10.187
5.6621,09:43:10.218
5.6618,09:43:10.250
5.6594,09:43:10.281
5.6618,09:43:10.312
5.6607,09:43:10.343
5.66,09:43:10.375
5.6589,09:43:10.406
5.661,09:43:10.437
5.6589,09:43:10.468
5.6616,09:43:10.500
5.6597,09:43:10.531
5.6597,09:43:10.562
5.6594,09:43:10.593
5.6587,09:43:10.625
5.6566,09:43:10.656
5.6574,09:43:10.687
5.6563,09:43:10.718
5.6581,09:43:10.750
5.6597,09:43:10.781
5.6608,09:43:10.812
5.6615,09:43:10.843
5.6615,09:43:10.875
5.6628,09:43:10.906
5.661,09:43:10.937
5.6634,09:43:10.968
5.6607,09:43:11.000
5.6634,09:43:11.031
5.6613,09:43:11.062
5.6637,09:43:11.093
5.6616,09:43:11.125
5.6608,09:43:11.156
5.6606,09:43:11.187
5.6603,09:43:11.218
5.659,09:43:11.250
5.6582,09:43:11.281
5.6606,09:43:11.312
5.6587,09:43:11.343
5.6609,09:43:11.375
5.6582,09:43:11.406
5.6598,09:43:11.437
5.6598,09:43:11.468
5.6584,09:43:11.500
5.6576,09:43:11.531
5.6598,09:43:11.562
5.6608,09:43:11.593
5.6616,09:43:11.625
5.661,09:43:11.656
5.6619,09:43:11.687
5.661,09:43:11.718
5.6613,09:43:11.750
5.6616,09:43:11.781
5.6598,09:43:11.812
5.6619,09:43:11.843
5.6594,09:43:11.875
5.6621,09:43:11.906
5.6594,09:43:11.937
5.6597,09:43:11.968
5.6576,09:43:12.000
5.6594,09:43:12.031
5.6592,09:43:12.062
5.6603,09:43:12.093
5.6581,09:43:12.125
5.6605,09:43:12.156
5.6611,09:43:12.187
5.6589,09:43:12.218
5.6608,09:43:12.250
5.6589,09:43:12.281
5.6595,09:43:12.312
5.6582,09:43:12.343
5.6587,09:43:12.375
5.6584,09:43:12.406
5.6593,09:43:12.437
5.6577,09:43:12.468
5.657,09:43:12.500
5.657,09:43:12.531
5.6562,09:43:12.562
5.6544,09:43:12.593
5.6552,09:43:12.625
5.6542,09:43:12.656
5.6529,09:43:12.687
5.6534,09:43:12.718
5.6522,09:43:12.750
5.653,09:43:12.781
5.6514,09:43:12.812
5.6541,09:43:12.843
5.6544,09:43:12.875
5.6549,09:43:12.906
5.6568,09:43:12.937
5.6592,09:43:12.968
5.6602,09:43:13.000
5.6621,09:43:13.031
5.6637,09:43:13.062
5.6637,09:43:13.093
5.6652,09:43:13.125
5.6642,09:43:13.156
5.6637,09:43:13.187
5.6658,09:43:13.218
5.665,09:43:13.250
5.6652,09:43:13.281
5.6631,09:43:13.312
5.6623,09:43:13.343
5.6644,09:43:13.375
5.6633,09:43:13.406
5.6652,09:43:13.437
5.6641,09:43:13.468
5.6657,09:43:13.500
5.6649,09:43:13.531
5.6664,09:43:13.562
5.669,09:43:13.593
5.6706,09:43:13.625
5.6713,09:43:13.656
5.6732,09:43:13.687
5.6721,09:43:13.718
5.6718,09:43:13.750
5.6697,09:43:13.781
5.6707,09:43:13.812
5.6654,09:43:13.843
5.6624,09:43:13.875
5.6624,09:43:13.906
5.6603,09:43:13.937
5.6603,09:43:13.968
5.6595,09:43:14.000
5.6603,09:43:14.031
5.6592,09:43:14.062
5.6619,09:43:14.093
5.6592,09:43:14.125
5.6619,09:43:14.156
5.6596,09:43:14.187
5.6619,09:43:14.218
5.6622,09:43:14.250
5.6598,09:43:14.281
5.6625,09:43:14.312
5.6598,09:43:14.343
5.6609,09:43:14.375
5.6585,09:43:14.406
5.6606,09:43:14.437
5.6579,09:43:14.468
5.6564,09:43:14.500
5.6564,09:43:14.531
5.6564,09:43:14.562
5.6564,09:43:14.593
5.6567,09:43:14.625
5.6553,09:43:14.656
5.6566,09:43:14.687
5.6578,09:43:14.718
5.659,09:43:14.750
5.6612,09:43:14.781
5.6593,09:43:14.812
5.662,09:43:14.843
5.6611,09:43:14.875
5.6617,09:43:14.906
5.659,09:43:14.937
5.6614,09:43:14.968
5.6598,09:43:15.000
5.6617,09:43:15.031
5.6592,09:43:15.062
5.6605,09:43:15.093
5.6621,09:43:15.125
5.6616,09:43:15.156
5.6637,09:43:15.187
5.6628,09:43:15.218
5.665,09:43:15.250
5.6644,09:43:15.281
5.6662,09:43:15.312
5.666,09:43:15.343
5.6678,09:43:15.375
5.6699,09:43:15.406
5.6672,09:43:15.437
5.6691,09:43:15.468
5.6682,09:43:15.500
5.6688,09:43:15.531
5.6677,09:43:15.562
5.6701,09:43:15.593
5.6668,09:43:15.625
5.6692,09:43:15.656
5.6668,09:43:15.687
5.6662,09:43:15.718
5.6659,09:43:15.750
5.6626,09:43:15.781
5.6641,09:43:15.812
5.6638,09:43:15.843
5.662,09:43:15.875
5.6606,09:43:15.906
5.6593,09:43:15.937
5.659,09:43:15.968
5.6596,09:43:16.000
5.6553,09:43:16.031
5.6569,09:43:16.062
5.6544,09:43:16.093
5.6532,09:43:16.125
5.6507,09:43:16.156
5.6507,09:43:16.187
5.6468,09:43:16.218
5.6449,09:43:16.250
5.6416,09:43:16.281
5.6397,09:43:16.312
5.6381,09:43:16.343
5.6363,09:43:16.375
5.6345,09:43:16.406
5.6358,09:43:16.437
5.6363,09:43:16.468
5.6324,09:43:16.500
5.6327,09:43:16.531
5.6324,09:43:16.562
5.633,09:43:16.593
5.633,09:43:16.625
5.6308,09:43:16.656
5.6324,09:43:16.687
5.6311,09:43:16.718
5.6314,09:43:16.750
5.6332,09:43:16.781
5.6332,09:43:16.812
5.633,09:43:16.843
5.633,09:43:16.875
5.6346,09:43:16.906
5.6367,09:43:16.937
5.6351,09:43:16.968
5.6354,09:43:17.000
5.6372,09:43:17.031
5.6376,09:43:17.062
5.637,09:43:17.093
5.6391,09:43:17.125
5.6388,09:43:17.156
5.6404,09:43:17.187
5.6425,09:43:17.218
5.6441,09:43:17.250
5.6441,09:43:17.281
5.6468,09:43:17.312
5.6446,09:43:17.343
5.6441,09:43:17.375
5.6456,09:43:17.406
5.648,09:43:17.437
5.6456,09:43:17.468
5.6459,09:43:17.500
5.6462,09:43:17.531
5.647,09:43:17.562
5.647,09:43:17.593
5.6486,09:43:17.625
5.6486,09:43:17.656
5.6489,09:43:17.687
5.6492,09:43:17.718
5.6497,09:43:17.750
5.6497,09:43:17.781
5.6484,09:43:17.812
5.6479,09:43:17.843
5.6503,09:43:17.875
5.65,09:43:17.906
5.6497,09:43:17.937
5.6497,09:43:17.968
5.6521,09:43:18.000
5.6521,09:43:18.031
5.6532,09:43:18.062
5.6538,09:43:18.093
5.6527,09:43:18.125
5.6551,09:43:18.156
5.6551,09:43:18.187
5.6535,09:43:18.218
5.6535,09:43:18.250
5.6553,09:43:18.281
5.6553,09:43:18.312
